Subject_iri	Subject_label	Predicate_iri	Predicate_label	Expression	Object_iri	Object_label
PROMOT:0032083	Power of quatriceps femoris	RO:0002331	involved in	some	ICF:2048203604	Mobility
PROMOT:0032084	Power of rhomboid major	RO:0002331	involved in	some	ICF:2048203604	Mobility
PROMOT:0032085	Power of rhomboid minor	RO:0002331	involved in	some	ICF:2048203604	Mobility
PROMOT:0032086	Power of serratus anterior	RO:0002331	involved in	some	ICF:2048203604	Mobility
PROMOT:0032087	Power of shoulder muscle	RO:0002331	involved in	some	ICF:2048203604	Mobility
PROMOT:0032088	Power of temporalis	RO:0002331	involved in	some	ICF:1328675264	Eating
PROMOT:0032089	Power of thenar muscle	RO:0002331	involved in	some	ICF:2048203604	Mobility
PROMOT:0032090	Power of thigh musculature	RO:0002331	involved in	some	ICF:2048203604	Mobility
PROMOT:0032091	Power of tibialis anterior	RO:0002331	involved in	some	ICF:2048203604	Mobility
PROMOT:0032092	Power of tibialis posterior	RO:0002331	involved in	some	ICF:2048203604	Mobility
PROMOT:0032093	Power of tongue muscle	RO:0002331	involved in	some	ICF:1328675264	Eating
PROMOT:0032094	Power of trapezius	RO:0002331	involved in	some	ICF:2048203604	Mobility
PROMOT:0032095	Power of triceps brachii	RO:0002331	involved in	some	ICF:2048203604	Mobility
