ID,Label,Label FR,Label ES,Definition,Definition,Definition,Commentaire,Commentaire,Definition Source,See Also,Editor,Type,Parent Class,Disjoint Class,Equivalent Class,Domain,Range,Individual has value
PROMOT:4600001,Human statement,Énoncé concernant un être humain,Declaración sobre un ser humano,A statement that describe a human.,Un énoncé au sujet d’un être humain qui apporte des informations à son sujet.,,,,,,Juliette Potier,,PROMOT:4000001,,,,,
PROMOT:5000001,Patient identifier,identifiant d’un patient,,An information content entity that is used to refer to one instance of a patient.,Une entité portant une information qui réfère à une seule instance de patient.,,,,,,Juliette Potier,,IAO:0000030,,,,,
PROMOT:6000001,presence qualifier,Qualité qualifiant l’existance d’une entité,,"A qualifier for stating the presence, absence or uncertainty of a phenotype instance.","Un qualité qui statue de la présence, de l’absence ou de l’incertitude de l’existence d’un phénotype.",,,,,,Juliette Potier,,BFO:0000019|(SIO:000218 some HP:0000118),,,,,
PROMOT:6000002,absent,absent,,A qualifier for an instance of a phenotype which is absent.,Une qualité qui statue de l’absence d’un phénotype.,,,,,,Juliette Potier,,PROMOT:6000001,,,,,
PROMOT:6000003,present,présent,,Qualifies an instance of a phenotype as present.,Une qualité qui statue de la présence d’un phénotype.,,,,,,Juliette Potier,,PROMOT:6000001,,,,,
PROMOT:6000004,unsure,incertain,,Qualifies an instance of a phenotype as unsure.,Une qualité qui statue de l’incertitude de la présence ou non d’un phénotype.,,,,,,Juliette Potier,,PROMOT:6000001,,,,,
PROMOT:7000001,Phenotypically related anatomical entity,Entité anatomique liée à un phénotype,entidad anatómica relacionada con un fenotipo ,An anatomical entity related to a phenotype such that the anatomical entity is the location of the phenotype.,,,,"(JP : unsure, attention au lien avec les body structures)",,,"Paul Fabry, Juliette Potier",,FMA:62955|(PROMOT:2000001 some HP:0000118)|(BIOLINK:related_to some WHOFIC:1626363729),,(FMA:62955 and (PROMOT:2000001 some HP:0000118)),,,
PROMOT:7000002,Phenotypically related body structure,Structure anatomique liée à un phénotype,estructura corporala relacionada con un fenotipo ,A body structure related to a phenotype such that the body structure is the location of the phenotype.,,,,(JP: unsure about definition),,,"Paul Fabry, Juliette Potier",,WHOFIC:1626363729|(BIOLINK:related_to some HP:0000118),,(WHOFIC:1626363729 and (BIOLINK:related_to some HP:0000118)),,,
PROMOT:7000003,Phenotypically related body function,Fonction organique liée à un phénotype,función corporala relacionada con un fenotipo ,A body function related to a phenotype such that the body function is impacted by the phenotype existence.,,,,(JP: unsure about definition),,,"Paul Fabry, Juliette Potier",,WHOFIC:567313968|(BIOLINK:related_to some HP:0000118),,(WHOFIC:567313968 and (BIOLINK:related_to some HP:0000118)),,,
PROMOT:7000004,Activity related body structure,Structure anatomique liée à une activité ou une participation,estructura corporala relacionada con un fenotipo ,Body structure that affects an activity or a participation.,Une structure anatomique qui est impliquée dans une activité ou participation.,,,,,,Juliette Potier,,WHOFIC:1626363729|(BIOLINK:affects some WHOFIC:1394728112),,(WHOFIC:1626363729 and (BIOLINK:affects some WHOFIC:1394728112)),,,
PROMOT:7000005,Activity related body function,Fonction organique liée à une activité ou une participation,función corporala relacionada con un fenotipo ,Body function that affects an activity or a participation.,Une fonction organique qui est impliquée dans une activité ou participation.,,,,,,Juliette Potier,,WHOFIC:567313968|(BIOLINK:affects some WHOFIC:1394728112),,(WHOFIC:567313968 and (BIOLINK:affects some WHOFIC:1394728112)),,,
PROMOT:8000001,Abnormal disposition,Disposition anormale,disposición anormal ,"A disposition that differs from the norm, such as a disease or a phenotypic abnormality","Une disposition qui dévie de la norme, comme une maladie ou une anormalité phénotypique,",,,(to validate),,,Juliette Potier,,BFO:0000016,,,,,
PROMOT:8000002,unkown life status,état vital inconnu,,A life status that is unkown.,Un état vital inconnu.,,,,,,Juliette Potier,,,,,,,
PROMOT:8000003,unknown,inconnu,,UNSURE : TO CHANGE INTO QUALIFIERS,,,,,,,,,,,,,,
PROMOT:9000001,Sex at birth,Sexe à la naissance,,Anatomical sex at birth,Le sexe anatomique à la naissance,,,"Graefe, A.S.L., Hübner, M.R., Rehburg, F. et al. An ontology-based rare disease common data model harmonising international registries, FHIR, and Phenopackets. Sci Data 12, 234 (2025). https://doi.org/10.1038/s41597-025-04558-z",,,Juliette Potier,,SNOMED:363787002,,,,,
PROMOT:9000002,Female sex at birth,,,Anatomical sex stated as female at birth.,Un sexe anatomique déclaré féminin à la naissance,,,,,,Juliette Potier,,PROMOT:9000001,,,,,
PROMOT:9000003,Male sex at birth,,,Anatomical sex stated as male at birth.,Un sexe anatomique déclaré masculin à la naissance,,,,,,Juliette Potier,,PROMOT:9000001,,,,,
PROMOT:9000004,Patient sex at birth unknown,,,Anatomical sex at birth unkown.,,,,,,,Juliette Potier,,PROMOT:9000001,,,,,
PROMOT:9000005,Intersex at birth,Sexe intersexe à la naissance,,Anatomical sex stated as intersex at birth.,Un sexe anatomique déclaré intersexe à la naissance,,,,,,Juliette Potier,,PROMOT:9000001,,,,,
PROMOT:9000006,Sex at birth not recorded,,,Sex not recorded at birth.,,,,UNSURE : not really a class,,,Juliette Potier,,PROMOT:9000001,,,,,
PROMOT:9000007,Karyotypic Sex,Sexe karyotypique,sexo cariotípico ,One or several chromosomes that are implicated in an individual sex determination also known as gonosomes or sex-chromosomes.,"Un ou plusieurs chromosomes qui sont impliqués dans le processus de determination du sexe d’un individu, aussi nommés gonosomes.","Uno o varios cromosomas que están implicados en el proceso de determinación del sexo de un individuo, también llamados gonosomas. ",JP: Translated to spanish using Bing Translator,"Graefe, A.S.L., Hübner, M.R., Rehburg, F. et al. An ontology-based rare disease common data model harmonising international registries, FHIR, and Phenopackets. Sci Data 12, 234 (2025). https://doi.org/10.1038/s41597-025-04558-z",,,Juliette Potier,,SNOMED:363787002,,,,,
PROMOT:9000008,Karyotypic sex unknown,Sexe karyotypique inconnu,,,,,,,,,,,PROMOT:9000007,,,,,
PROMOT:9000009,XX,,,A pair of two chromosomes X.,Une paire de deux chromosomes X.,Un par de dos cromosomas X.,JP: Translated to spanish using Bing Translator,,,,Juliette Potier,,PROMOT:9000007,,,,,
PROMOT:9000010,XY,,,A pair of one chromosome X and one chromosome Y.,Une paire de chromosomes constituée d’un chromosome X et d’un chromosome Y.,Un par de cromosomas compuesto por un cromosoma X y un cromosoma Y. ,JP: Translated to spanish using Bing Translator,,,,Juliette Potier,,PROMOT:9000007,,,,,
PROMOT:9000011,X0,,,A chromosome X alone.,Un chromosome X isolé.,Un cromosoma X aislado. ,JP: Translated to spanish using Bing Translator,,,,Juliette Potier,,PROMOT:9000007,,,,,
PROMOT:9000012,XXY,,,A trisomy constiting of two chromosomes X and one chromosome Y.,Une trisomie constituée de deux chromosomes X et d’un chromosome Y.,Una trisomía compuesta por dos cromosomas X y un cromosoma Y. ,JP: Translated to spanish using Bing Translator,,,,Juliette Potier,,PROMOT:9000007,,,,,
PROMOT:9000013,XXX,,,A trisomy consisting of three chromosomes X.,Une trisomie constituée de trois chromosomes X.,Una trisomía compuesta de tres cromosomas X. ,JP: Translated to spanish using Bing Translator,,,,Juliette Potier,,PROMOT:9000007,,,,,
PROMOT:9000014,XXYY,,,A quadrisomy consisting of two chromosomes X and two chromosomes Y.,Une quadrisomie constituée de deux chromosomes X et de deux chromosomes Y.,Una cuadrisomía compuesta por dos cromosomas X y dos cromosomas Y. ,JP: Translated to spanish using Bing Translator,,,,Juliette Potier,,PROMOT:9000007,,,,,
PROMOT:9000015,XXXY,,,A quadrisomy consisting of three chromosomes X and one chromosome Y.,Une quadrisomie constituée de trois chromosomes X et d’un chromosome Y.,Una cuadrisomía compuesta por tres cromosomas X y un cromosoma Y. ,JP: Translated to spanish using Bing Translator,,,,Juliette Potier,,PROMOT:9000007,,,,,
PROMOT:9000016,XXXX,,,A quadrisomy consisting of four chromosomes X.,Une quadrisomie constituée de quatre chromosomes X.,Una cuadrisomía que consiste en cuatro cromosomas X. ,JP: Translated to spanish using Bing Translator,,,,Juliette Potier,,PROMOT:9000007,,,,,
PROMOT:9000017,XYY,,,A trisomy consisting of one chromosome X and two chromosomes Y.,Une trisomie constituée d’un chromosome X et de deux chromosomes Y.,Una trisomía que consiste en un cromosoma X y dos cromosomas Y. ,JP: Translated to spanish using Bing Translator,,,,Juliette Potier,,PROMOT:9000007,,,,,
PROMOT:9000018,Other karyotypic sex,,,Another group of ,,,,,,,,,PROMOT:9000007,,,,,
PROMOT:9000020,Female gender identity,,,Gender identity of a person that identify as a girl or as a woman.,Une identité de genre féminin,,,,,,Juliette Potier,,SNOMED:33821000087103,,,,,
PROMOT:9000021,Male gender identity,,,Gender identity of a person that identify as a boy or as a man.,Une identité de genre masculin,,,,,,Juliette Potier,,SNOMED:33821000087103,,,,,
PROMOT:9000022,Gender identity unknown,,,,,,,,,,,,SNOMED:33821000087103,,,,,
PROMOT:9000023,Identifies as nonbinary gender,,,Gender identity of a person that identify nor as a male nor as a female.,,,,,,,Juliette Potier,,SNOMED:33821000087103,,,,,
PROMOT:9000024,Gender identity not recorded,,,,,,,,,,,,SNOMED:33821000087103,,,,,
PROMOT:9000025,Age Category,Tranche d’âge,grupo de edad ,,,,,"Graefe, A.S.L., Hübner, M.R., Rehburg, F. et al. An ontology-based rare disease common data model harmonising international registries, FHIR, and Phenopackets. Sci Data 12, 234 (2025). https://doi.org/10.1038/s41597-025-04558-z",,HP:0003674,,,SNOMED:363787002,,,,,
PROMOT:9000026,Adulthood,âge adulte,,Age category including people of 16 years old and above.,Une tranche d’âge incluant les personnes de 16 ans et plus.,Un grupo de edad que incluye a las personas de 16 años y más. ,JP: Translated to spanish using Bing Translator,,HP:0003581,HP:0003674,Juliette Potier,,PROMOT:9000025,,,,,
PROMOT:9000027,Late adulthood,âge adulte avancé,,Age category including people of 60 years old and above.,Une tranche d’âge incluant les personnes de 60 ans et plus.,Un grupo de edad que incluye a las personas de 60 años y más. ,JP: Translated to spanish using Bing Translator,,HP:0003584,HP:0003674,Juliette Potier,,PROMOT:9000026,,,,,
PROMOT:9000028,Middle adulthood,,,Age category including people between 40 and 59 years old (inclusive).,Une tranche d’âge incluant les personnes de 40 à 59 ans inclus.,Un grupo de edad que incluye a las personas de 40 a 59 años incluidos. ,JP: Translated to spanish using Bing Translator,,,HP:0003674,Juliette Potier,,PROMOT:9000026,,,,,
PROMOT:9000029,Young adulthood,début de l’âge adulte,,Age category including people between 16 and 39 years old (inclusive).,Une tranche d’âge incluant les personnes entre 16 et 39 ans inclus.,Un grupo de edad que incluye a las personas de 16 a 39 años incluidos. ,JP: Translated to spanish using Bing Translator,,,HP:0003674,Juliette Potier,,PROMOT:9000026,,,,,
PROMOT:9000030,Early young adulthood,,,Age category including people between 16 and 18 years old (inclusive).,Une tranche d’âge incluant les personnes entre 16 et 18 ans inclus.,Un grupo de edad que incluye a las personas de 16 a 18 años incluidos. ,JP: Translated to spanish using Bing Translator,,,HP:0003674,Juliette Potier,,PROMOT:9000029,,,,,
